,ID,ID,ID,,,,Line,,Notes by AR,Notes by DK
Integrated,ZagreusHome_,0459,ZagreusHome_0459,,,,That's my way out.,,,
Integrated,ZagreusHome_,0460,ZagreusHome_0460,,,,There's my escape.,,,
Integrated,ZagreusHome_,0461,ZagreusHome_0461,,,,My escape route's back the other way.,,,
Integrated,ZagreusHome_,0462,ZagreusHome_0462,,,,I can escape from the courtyard back there.,,,
Integrated,ZagreusHome_,0463,ZagreusHome_0463,,,,"Urgh, you win this round, Alune.",,,
Integrated,ZagreusHome_,0464,ZagreusHome_0464,,,,"Unf, thanks for that, Alune.",,,
Integrated,ZagreusHome_,0465,ZagreusHome_0465,,,,"Ung, damn it, Old Timer.",,,
Integrated,ZagreusHome_,0466,ZagreusHome_0466,,,,"You called, Old Timer...?",,,
Integrated,ZagreusHome_,0467,ZagreusHome_0467,,,,All those stupid punks got the best of me.,,,
Integrated,ZagreusHome_,0468,ZagreusHome_0468,,,,"Mmph, that was too much...",,,
Integrated,ZagreusHome_,0469,ZagreusHome_0469,,,,Got just a little greedy I suppose.,,,
Integrated,ZagreusHome_,0470,ZagreusHome_0470,,,,That's what I get for messin' with a trove.,,,
Integrated,ZagreusHome_,0471,ZagreusHome_0471,,,,"Rngh, that trove should've been mine.",,,
Integrated,ZagreusHome_,0472,ZagreusHome_0472,,,,That did not go as planned.,,,
Integrated,ZagreusHome_,0473,ZagreusHome_0473,,,,I have GOT to stop walkin' on spikes like that.,,,
Integrated,ZagreusHome_,0474,ZagreusHome_0474,,,,Spikes hurt!,,,
Integrated,ZagreusHome_,0475,ZagreusHome_0475,,,,"Rngh, damned spike traps everywhere...",,,
Integrated,ZagreusHome_,0476,ZagreusHome_0476,,,,Damn dart traps shot me all to hell.,,,
Integrated,ZagreusHome_,0477,ZagreusHome_0477,,,,"Stupid dart trap, ungh.",,,
Integrated,ZagreusHome_,0478,ZagreusHome_0478,,,,I really shouldn't step on dart traps anymore...,,,
Integrated,ZagreusHome_,0482,ZagreusHome_0482,,,,"Alright, thanks.",,,
Integrated,ZagreusHome_,0484,ZagreusHome_0484,,,,I hate it when they fight.,,,
Integrated,ZagreusHome_,0485,ZagreusHome_0485,,,,They're at it again... because of me.,,,
Integrated,ZagreusHome_,0486,ZagreusHome_0486,,,,My faith is a little shaky at times.,,,
Integrated,ZagreusHome_,0487,ZagreusHome_0487,,,,What the hell is a worm... does sound kinda tasy though.,,,
Integrated,ZagreusHome_,0488,ZagreusHome_0488,,,,Poor Lulu....,,,
Integrated,ZagreusHome_,0489,ZagreusHome_0489,,,,Oh no....,,,
Integrated,ZagreusHome_,0490,ZagreusHome_0490,,,,The girls certainly look like they're havin' fun...,,,
Integrated,ZagreusHome_,0491,ZagreusHome_0491,,,,Ladies' night?,,,
Integrated,ZagreusHome_,0492,ZagreusHome_0492,,,,That's probably bad news for me.,,,
Integrated,ZagreusHome_,0493,ZagreusHome_0493,,,,What was that about.,,,
Integrated,ZagreusHome_,0494,ZagreusHome_0494,,,,Not my business.,,,
Integrated,ZagreusHome_,0495,ZagreusHome_0495,,,,Yeah. Thanks.,,,
Integrated,ZagreusHome_,0496,ZagreusHome_0496,,,,Indeed.,,,
Integrated,ZagreusHome_,0497,ZagreusHome_0497,,,,He usually is.,,,
Integrated,ZagreusHome_,0498,ZagreusHome_0498,,,,"Well sign me in, then.",,,
Integrated,ZagreusHome_,0499,ZagreusHome_0499,,,,I guess so!,,,
Integrated,ZagreusHome_,0500,ZagreusHome_0500,,,,Glad to keep things interestin'.,,,
Integrated,ZagreusHome_,0501,ZagreusHome_0501,,,,I'd love that!,,,
Integrated,ZagreusHome_,0502,ZagreusHome_0502,,,,It wasn't my favourite.,,,
Integrated,ZagreusHome_,0503,ZagreusHome_0503,,,,You cool off.,,,
Integrated,ZagreusHome_,0504,ZagreusHome_0504,,,,Um... Thanks.,,,
Integrated,ZagreusHome_,0505,ZagreusHome_0505,,,,There ain't much for us to talk about anyway.,,,
Integrated,ZagreusHome_,0506,ZagreusHome_0506,,,,"Likewise, Mother Moon.",,,
Integrated,ZagreusHome_,0507,ZagreusHome_0507,,,,"You sayin' that means a lot, Mother Moon.",,,
Integrated,ZagreusHome_,0508,ZagreusHome_0508,,,,...I've made you proud...? I... that means so much...,,,
Integrated,ZagreusHome_,0509,ZagreusHome_0509,,,,"Thank you, though I still got a lot to learn.",,,
Integrated,ZagreusHome_,0510,ZagreusHome_0510,,,,I think I turned out OK.,,,
Integrated,ZagreusHome_,0511,ZagreusHome_0511,,,,I can't imagine him bein' not resentful of everything.,,,
Integrated,ZagreusHome_,0512,ZagreusHome_0512,,,,They better beware of me.,,,
Integrated,ZagreusHome_,0516,ZagreusHome_0516,,,,"It's nothin', Mother Moon. Really.",,,
Integrated,ZagreusHome_,0545,ZagreusHome_0545,,,,"Ungh, gods damned river of flame.",,,
Integrated,ZagreusHome_,0546,ZagreusHome_0546,,,,Just couldn't take the heat back there.,,,
Integrated,ZagreusHome_,0547,ZagreusHome_0547,,,,Urgh that was not a pleasant journey.,,,
Integrated,ZagreusHome_,0552,ZagreusHome_0552,,,,"Yasuo, he's back!",,,
Integrated,ZagreusHome_,0553,ZagreusHome_0553,,,,He's in trouble.,,,
Integrated,ZagreusHome_,0554,ZagreusHome_0554,,,,Poor Yas.,,,
To Be Integrated,ZagreusHome_,0555,ZagreusHome_0555,,,,Makes sense.,,,
Integrated,ZagreusHome_,0556,ZagreusHome_0556,,,,I see.,,,
To Be Integrated,ZagreusHome_,0557,ZagreusHome_0557,,,,Thanks.,,,
To Be Integrated,ZagreusHome_,0558,ZagreusHome_0558,,,,Got it.,,,
Integrated,ZagreusHome_,0559,ZagreusHome_0559,,,,Hmm.,,,
Integrated,ZagreusHome_,0560,ZagreusHome_0560,,,,"Well, take care.",,,
Integrated,ZagreusHome_,0561,ZagreusHome_0561,,,,Um...,,,
Integrated,ZagreusHome_,0562,ZagreusHome_0562,,,,Ah.,,,
Integrated,ZagreusHome_,0563,ZagreusHome_0563,,,,Good catchin' up.,,,
Integrated,ZagreusHome_,0564,ZagreusHome_0564,,,,"She seems to hate Cass the least, though.",,,
Integrated,ZagreusHome_,0565,ZagreusHome_0565,,,,Huh...,,,
Integrated,ZagreusHome_,0566,ZagreusHome_0566,,,,Hope Yas is OK.,,,
Integrated,ZagreusHome_,0567,ZagreusHome_0567,,,,Where'd Yasuo go?,,,
Integrated,ZagreusHome_,0568,ZagreusHome_0568,,,,Where's our court musician?,,,
Integrated,ZagreusHome_,0569,ZagreusHome_0569,,,,Thought I'd find Lunie here.,,,
Integrated,ZagreusHome_,0570,ZagreusHome_0570,,,,Alune's not around.,,,
Integrated,ZagreusHome_,0571,ZagreusHome_0571,,,,Alune musta gone back already.,,,
Integrated,ZagreusHome_,0572,ZagreusHome_0572,,,,I've mastered that.,,,
Integrated,ZagreusHome_,0573,ZagreusHome_0573,,,,Reached the limit.,,,
Integrated,ZagreusHome_,0574,ZagreusHome_0574,,,,Hit the limit.,,,
Integrated,ZagreusHome_,0575,ZagreusHome_0575,,,,Maxed out already.,,,
Integrated,ZagreusHome_,0576,ZagreusHome_0576,,,,The Mirror... at last I see myself for what I am.,,,
Integrated,ZagreusHome_,0577,ZagreusHome_0577,,,,"No facet of the Mirror is off-limits to me, now.",,,
Unused,ZagreusHome_,0579,ZagreusHome_0579,,,,"Please accept this humble gift, Kindred.",,,
Integrated,ZagreusHome_,0583,ZagreusHome_0583,,,,I'd better try some other time.,,,
Integrated,ZagreusHome_,0584,ZagreusHome_0584,,,,They seem busy at the moment.,,,
Integrated,ZagreusHome_,0585,ZagreusHome_0585,,,,Doesn't seem like a good time.,,,
Integrated,ZagreusHome_,0586,ZagreusHome_0586,,,,They're in the middle of somethin'.,,,
Integrated,ZagreusHome_,0587,ZagreusHome_0587,,,,An infernal contract...,,,
Integrated,ZagreusHome_,0588,ZagreusHome_0588,,,,What's that on my desk?,,,
Integrated,ZagreusHome_,0589,ZagreusHome_0589,,,,I'm done with that Old Timer's dirty work.,,,
Integrated,ZagreusHome_,0590,ZagreusHome_0590,,,,I don't think so.,,,
Integrated,ZagreusHome_,0591,ZagreusHome_0591,,,,Not a chance.,,,
Integrated,ZagreusHome_,0592,ZagreusHome_0592,,,,Can't even open this yet.,,,
Integrated,ZagreusHome_,0593,ZagreusHome_0593,,,,"Alright, let's see here.",,,
Integrated,ZagreusHome_,0594,ZagreusHome_0594,,,,Let's see what happens.,,,
Integrated,ZagreusHome_,0595,ZagreusHome_0595,,,,In the name of the Underworld.,,,
Integrated,ZagreusHome_,0596,ZagreusHome_0596,,,,Lemme see what we can do with this place.,,,
Integrated,ZagreusHome_,0597,ZagreusHome_0597,,,,By the prince's orders.,,,
Integrated,ZagreusHome_,0598,ZagreusHome_0598,,,,That old timer always said never to take the easy way.,,,
Integrated,ZagreusHome_,0599,ZagreusHome_0599,,,,Let's make some adjustments.,,,
Integrated,ZagreusHome_,0600,ZagreusHome_0600,,,,Time for some meddlin'.,,,
Integrated,ZagreusHome_,0601,ZagreusHome_0601,,,,I can make life even more miserable here.,,,
Integrated,ZagreusHome_,0602,ZagreusHome_0602,,,,Not allowed.,,,
Integrated,ZagreusHome_,0603,ZagreusHome_0603,,,,Not enough Heat.,,,
Integrated,ZagreusHome_,0604,ZagreusHome_0604,,,,I don't have enough Heat.,,,
Integrated,ZagreusHome_,0605,ZagreusHome_0605,,,,I'm not allowed.,,,
Integrated,ZagreusHome_,0606,ZagreusHome_0606,,,,I ain't allowed to do that.,,,
Integrated,ZagreusHome_,0607,ZagreusHome_0607,,,,"Do your worst, Old Timer.",,,
Integrated,ZagreusHome_,0608,ZagreusHome_0608,,,,My choice is made.,,,
Integrated,ZagreusHome_,0609,ZagreusHome_0609,,,,"Better watch out, little punks.",,,
Integrated,ZagreusHome_,0610,ZagreusHome_0610,,,,That oughtta liven things up.,,,
Integrated,ZagreusHome_,0611,ZagreusHome_0611,,,,What's the worst that could happen?,,,
Integrated,ZagreusHome_,0612,ZagreusHome_0612,,,,What could go wrong.,,,
Integrated,ZagreusHome_,0613,ZagreusHome_0613,,,,This oughtta be interestin'.,,,
Integrated,ZagreusHome_,0614,ZagreusHome_0614,,,,What's life without a little pain?,,,
Unused,ZagreusHome_,0615,ZagreusHome_0615,,,,"What's with the contract in my chambers, Pop? You offerin' me a job?",,,
Integrated,ZagreusHome_,0617,ZagreusHome_0617,,,,It's a deal.,,,
Integrated,ZagreusHome_,0620,ZagreusHome_0620,,,,Sheesh.,,,
Integrated,ZagreusHome_,0621,ZagreusHome_0621,,,,"Urgh, that damned giant gorgon head.",,,
Integrated,ZagreusHome_,0622,ZagreusHome_0622,,,,"Eugh, I never liked snakes...",,,
Integrated,ZagreusHome_,0623,ZagreusHome_0623,,,,"Augh, gorgons, what can you do...",,,
Integrated,ZagreusHome_,0625,ZagreusHome_0625,,,,Mooncakes?,,,
Integrated,ZagreusHome_,0626,ZagreusHome_0626,,,,I ain't short!,,,
Integrated,ZagreusHome_,0627,ZagreusHome_0627,,,,"Yeah, maybe another time...",,,
Integrated,ZagreusHome_,0628,ZagreusHome_0628,,,,"Eventually, she says.",,,
Integrated,ZagreusHome_,0629,ZagreusHome_0629,,,,Ha. Good one.,,,
Integrated,ZagreusHome_,0630,ZagreusHome_0630,,,,Vayne...,,,
Integrated,ZagreusHome_,0631,ZagreusHome_0631,,,,I understand. Probably?,,,
Integrated,ZagreusHome_,0632,ZagreusHome_0632,,,,"Then, where did... never mind.",,,
Integrated,ZagreusHome_,0633,ZagreusHome_0633,,,,The whosit whatnow...,,,
Integrated,ZagreusHome_,0634,ZagreusHome_0634,,,,I see. I'm sorry I bugged ya.,,,
Integrated,ZagreusHome_,0635,ZagreusHome_0635,,,,What's new?,,,
Integrated,ZagreusHome_,0636,ZagreusHome_0636,,,,What's new.,,,
Integrated,ZagreusHome_,0637,ZagreusHome_0637,,,,What's in stock?,,,
Integrated,ZagreusHome_,0638,ZagreusHome_0638,,,,What's in stock.,,,
Integrated,ZagreusHome_,0639,ZagreusHome_0639,,,,What's up for barter?,,,
Integrated,ZagreusHome_,0640,ZagreusHome_0640,,,,What's for sale.,,,
Integrated,ZagreusHome_,0641,ZagreusHome_0641,,,,Gimme the best deal you've got.,,,
Integrated,ZagreusHome_,0642,ZagreusHome_0642,,,,What's on the old exchange.,,,
Integrated,ZagreusHome_,0643,ZagreusHome_0643,,,,"Wretched Broker, what's new, bro?",,,
Integrated,ZagreusHome_,0644,ZagreusHome_0644,,,,This Broker sure reminds me of a guy who's killed me once or twice.,,,
Integrated,ZagreusHome_,0645,ZagreusHome_0645,,,,Let's see here.,,,
Integrated,ZagreusHome_,0646,ZagreusHome_0646,,,,I'll take it!,,,
Integrated,ZagreusHome_,0647,ZagreusHome_0647,,,,Fair trade.,,,
Integrated,ZagreusHome_,0648,ZagreusHome_0648,,,,I'll take it.,,,
Integrated,ZagreusHome_,0649,ZagreusHome_0649,,,,I'll buy that.,,,
Integrated,ZagreusHome_,0650,ZagreusHome_0650,,,,I'll take that deal.,,,
Integrated,ZagreusHome_,0651,ZagreusHome_0651,,,,Seems like a good deal.,,,
Integrated,ZagreusHome_,0652,ZagreusHome_0652,,,,"Sure, why not.",,,
Integrated,ZagreusHome_,0653,ZagreusHome_0653,,,,Think I'll take it.,,,
Integrated,ZagreusHome_,0654,ZagreusHome_0654,,,,Fair and square.,,,
Integrated,ZagreusHome_,0655,ZagreusHome_0655,,,,You tryna fleece me here?,,,
Integrated,ZagreusHome_,0656,ZagreusHome_0656,,,,It's a deal!,,,
Integrated,ZagreusHome_,0657,ZagreusHome_0657,,,,Here ya go.,,,
Integrated,ZagreusHome_,0658,ZagreusHome_0658,,,,Bought 'em all up.,,,
Integrated,ZagreusHome_,0659,ZagreusHome_0659,,,,Nothing left to trade for now.,,,
Integrated,ZagreusHome_,0660,ZagreusHome_0660,,,,I'll have to come back later.,,,
Integrated,ZagreusHome_,0661,ZagreusHome_0661,,,,Fresh outta stock for now.,,,
Integrated,ZagreusHome_,0662,ZagreusHome_0662,,,,Scooped up every offer.,,,
Integrated,ZagreusHome_,0663,ZagreusHome_0663,,,,Pardon.,,,
Integrated,ZagreusHome_,0664,ZagreusHome_0664,,,,Pardon me!,,,
Integrated,ZagreusHome_,0665,ZagreusHome_0665,,,,Oop my mistake.,,,
Integrated,ZagreusHome_,0666,ZagreusHome_0666,,,,Excuse me.,,,
Integrated,ZagreusHome_,0667,ZagreusHome_0667,,,,Beg your pardon.,,,
Integrated,ZagreusHome_,0668,ZagreusHome_0668,,,,Sorry.,,,
Integrated,ZagreusHome_,0669,ZagreusHome_0669,,,,Sorry!,,,
Integrated,ZagreusHome_,0670,ZagreusHome_0670,,,,My fault.,,,
Integrated,ZagreusHome_,0671,ZagreusHome_0671,,,,It ain't all it's cracked up to be.,,,
Integrated,ZagreusHome_,0672,ZagreusHome_0672,,,,She has her moments.,,,
Integrated,ZagreusHome_,0673,ZagreusHome_0673,,,,I get it.,,,
Integrated,ZagreusHome_,0674,ZagreusHome_0674,,,,What's all this...?,,,
Unused,ZagreusHome_,0675,ZagreusHome_0675,,,,"Lemme guess... they want me to fight all the way through the Underworld, havin' used the Pact of Punishment to make the goin' even more worse than it already is, and if I succeed, they'll reward me with some sorta useless trinket?",,,
Integrated,ZagreusHome_,0676,ZagreusHome_0676,,,,"Yeah, a little bit, if you gotta know. Oh, stop cryin'!",,,
Integrated,ZagreusHome_,0677,ZagreusHome_0677,,,,What the f...,,,
Integrated,ZagreusHome_,0679,ZagreusHome_0679,,,,Uh--please don't?,,,
Integrated,ZagreusHome_,0680,ZagreusHome_0680,,,,Another Amumu statue. Why am I not surprised.,,,
Integrated,ZagreusHome_,0683,ZagreusHome_0683,,,,I guess they're stuck here then just like we are.,,,
Integrated,ZagreusHome_,0684,ZagreusHome_0684,,,,"It's another statue of you, Amumu.",,,
Integrated,ZagreusHome_,0685,ZagreusHome_0685,,,,...It's amazin'!!,,,
Integrated,ZagreusHome_,0687,ZagreusHome_0687,,,,"We certainly have, bro. And we certainly do.",,,
Integrated,ZagreusHome_,0688,ZagreusHome_0688,,,,I needa do what now?,,,
Integrated,ZagreusHome_,0689,ZagreusHome_0689,,,,I need the Pact of Punishment for this.,,,
Integrated,ZagreusHome_,0690,ZagreusHome_0690,,,,I need to use the Pact back in my Chambers.,,,
Integrated,ZagreusHome_,0691,ZagreusHome_0691,,,,Sounds like the Pact in my Chambers is the only way I'm gonna earn this thing.,,,
Integrated,ZagreusHome_,0692,ZagreusHome_0692,,,,"The Pact of Punishment is the key to this, huh.",,,
Integrated,ZagreusHome_,0693,ZagreusHome_0693,,,,It's some sorta ridiculous challenge huh.,,,
Integrated,ZagreusHome_,0694,ZagreusHome_0694,,,,Someone's tryna goad me into usin' the Pact of Punishment.,,,
Integrated,ZagreusHome_,0695,ZagreusHome_0695,,,,I gotta survive the worst the Underworld has to offer before I can open this.,,,
Integrated,ZagreusHome_,0696,ZagreusHome_0696,,,,I haven't earned this yet.,,,
Integrated,ZagreusHome_,0697,ZagreusHome_0697,,,,I gotta earn the right to look upon... whatever this is.,,,
Integrated,ZagreusHome_,0698,ZagreusHome_0698,,,,I'll need to survive the horrors of the Underworld first.,,,
Integrated,ZagreusHome_,0699,ZagreusHome_0699,,,,I gotta earn this I guess.,,,
Integrated,ZagreusHome_,0700,ZagreusHome_0700,,,,"The Pact is fired up, just have to earn this.",,,
Integrated,ZagreusHome_,0701,ZagreusHome_0701,,,,Earnin' this is going to be tough.,,,
Integrated,ZagreusHome_,0702,ZagreusHome_0702,,,,"Finally did it, what do I get?",,,
Unused,ZagreusHome_,0703,ZagreusHome_0703,,,,I earned this fair and square.,,,
Integrated,ZagreusHome_,0704,ZagreusHome_0704,,,,I have a feeling I know what this is...,,,
Integrated,ZagreusHome_,0705,ZagreusHome_0705,,,,What'd I get?,,,
Integrated,ZagreusHome_,0706,ZagreusHome_0706,,,,"Thank you, thank you, everyone, you're too kind.",,,
Unused,ZagreusHome_,0707,ZagreusHome_0707,,,,Always wanted a statue of Amumu in my honor.,,,
Integrated,ZagreusHome_,0708,ZagreusHome_0708,,,,Beautiful craftwork I must say.,,,
Integrated,ZagreusHome_,0709,ZagreusHome_0709,,,,Exquisite use of form.,,,
Integrated,ZagreusHome_,0710,ZagreusHome_0710,,,,Breathtakin' detail. Yeah. Great stuff.,,,
Integrated,ZagreusHome_,0711,ZagreusHome_0711,,,,The subtlety of the expression is a fascinatin' touch.,,,
Integrated,ZagreusHome_,0712,ZagreusHome_0712,,,,There's so much tension in the shape of it.,,,
Integrated,ZagreusHome_,0713,ZagreusHome_0713,,,,Wonderful use of color.,,,
Integrated,ZagreusHome_,0714,ZagreusHome_0714,,,,"The raw emotion there is... wow. Really somethin', ain't it.",,,
Integrated,ZagreusHome_,0715,ZagreusHome_0715,,,,I practically can feel the anguish in this piece.,,,
Integrated,ZagreusHome_,0716,ZagreusHome_0716,,,,The use of light and shadow is top tier.,,,
Integrated,ZagreusHome_,0717,ZagreusHome_0717,,,,"I think it represents... the, uh, plight of mortal life.",,,
Integrated,ZagreusHome_,0718,ZagreusHome_0718,,,,I think it signifies the duality in all of us.,,,
Integrated,ZagreusHome_,0719,ZagreusHome_0719,,,,I think it speaks to how our pride can be our downfall? Right?,,,
Integrated,ZagreusHome_,0720,ZagreusHome_0720,,,,How did they get everything to look so real.,,,
Integrated,ZagreusHome_,0721,ZagreusHome_0721,,,,Truly the work of a great master.,,,
Integrated,ZagreusHome_,0722,ZagreusHome_0722,,,,Didn't catch the name of the artist...,,,
Integrated,ZagreusHome_,0723,ZagreusHome_0723,,,,"You ain't washed up, bro. But uh, you might need a bath, no offense...",,,
Integrated,ZagreusHome_,0724,ZagreusHome_0724,,,,"Oh, he'll love that I'm sure.",,,
Integrated,ZagreusHome_,0725,ZagreusHome_0725,,,,This is gettin' outta hand...,,,
Integrated,ZagreusHome_,0726,ZagreusHome_0726,,,,"I really was just kiddin' around, I'm bein' serious Yas.",,,
Integrated,ZagreusHome_,0727,ZagreusHome_0727,,,,Phel is in on it too?!,,,
Integrated,ZagreusHome_,0728,ZagreusHome_0728,,,,That's Yasuo's playin'...,,,
Integrated,ZagreusHome_,0729,ZagreusHome_0729,,,,"Wait, that's a song about me...?",,,
Integrated,ZagreusHome_,0732,ZagreusHome_0732,,,,"Aphelios, again?!",,,
Integrated,ZagreusHome_,0734,ZagreusHome_0734,,,,Your methods didn't seem to do the trick.,,,
Integrated,ZagreusHome_,0737,ZagreusHome_0737,,,,...I hope.,,,
Integrated,ZagreusHome_,0740,ZagreusHome_0740,,,,Plenty o' room for improvement...,,,
Integrated,ZagreusHome_,0741,ZagreusHome_0741,,,,"Oof. You've done it now, Zoe.",,,
Integrated,ZagreusHome_,0742,ZagreusHome_0742,,,,Alas.,,,
Integrated,ZagreusHome_,0744,ZagreusHome_0744,,,,I'll use it to the best o' my ability.,,,
Integrated,ZagreusHome_,0746,ZagreusHome_0746,,,,I... fear is for the weak.,,,
Integrated,ZagreusHome_,0749,ZagreusHome_0749,,,,"Nothin' wrong with havin' help, though.",,,
Integrated,ZagreusHome_,0751,ZagreusHome_0751,,,,I really wasn't tryna rub it in!,,,
Integrated,ZagreusHome_,0753,ZagreusHome_0753,,,,I don't think I like the sound o' that...,,,
Integrated,ZagreusHome_,0773,ZagreusHome_0773,,,,"Attend away, Old Timer.",,,
Integrated,ZagreusHome_,0774,ZagreusHome_0774,,,,"Oof. Sorry, Lunie.",,,
Integrated,ZagreusHome_,0775,ZagreusHome_0775,,,,Huh...,,,
Integrated,ZagreusHome_,0776,ZagreusHome_0776,,,,"Aphelios is on assignment, huh? Hope he's safe...",,,
Integrated,ZagreusHome_,0777,ZagreusHome_0777,,,,Guess Phel must be at work. When does he rest...,,,
Integrated,ZagreusHome_,0778,ZagreusHome_0778,,,,Where's Phel I wonder. I miss him...,,,
Unused,ZagreusHome_,0783,ZagreusHome_0783,,,,"Hey, Phel... come split this with me for a bit. The coast is clear. The work can wait.",,,
Unused,ZagreusHome_,0785,ZagreusHome_0785,,,,"You take care, too, Phel. I wanna see you again soon.",,,
Integrated,ZagreusHome_,0786,ZagreusHome_0786,,,,Alune's other siblings...,,,
Integrated,ZagreusHome_,0787,ZagreusHome_0787,,,,"Lunie, please, I'm just tryin' to apologize!",,,
Integrated,ZagreusHome_,0788,ZagreusHome_0788,,,,<Sigh>,,,
Integrated,ZagreusHome_,0792,ZagreusHome_0792,,,,"Yeah, you're right. I've gotta make it up to him.",,,
Integrated,ZagreusHome_,0793,ZagreusHome_0793,,,,"Urgh, thanks for that, Evelynn.",,,
Integrated,ZagreusHome_,0794,ZagreusHome_0794,,,,"Augh, that wasn't very nice of her!",,,
Integrated,ZagreusHome_,0795,ZagreusHome_0795,,,,"Unf, I guess Eve wins this round.",,,
Integrated,ZagreusHome_,0796,ZagreusHome_0796,,,,"Crazy to say, but I prefer it when Alune beats me up.",,,
Integrated,ZagreusHome_,0797,ZagreusHome_0797,,,,Well I hope she's happy.,,,
Integrated,ZagreusHome_,0798,ZagreusHome_0798,,,,"I'll get you back, Evelynn.",,,
Integrated,ZagreusHome_,0799,ZagreusHome_0799,,,,"That Cassiopeia, ughh...",,,
Integrated,ZagreusHome_,0800,ZagreusHome_0800,,,,She murdered me alright...,,,
Integrated,ZagreusHome_,0801,ZagreusHome_0801,,,,"Eugh, I miss Lunie...",,,
Integrated,ZagreusHome_,0802,ZagreusHome_0802,,,,That... was disturbing.,,,
